ES,CZ,Order,Sentence,SentenceT,L
exasperar / exasperado,rozzuřit / rozčilený,11471,No es fácil exasperar al principio.,Na začátku není snadné rozzuřit.,ne
el insulto,urážka,11472,En la foto veo el insulto.,Na fotce vidím urážka.,ne
el insulto,slovní napadení,11473,En casa tenemos el insulto.,Doma máme slovní napadení.,ne
suntuoso,přepychový,11474,El resultado es suntuoso.,Výsledek je přepychový.,ne
suntuoso,luxusní,11475,La situación parece suntuoso.,Situace působí luxusní.,ne
suntuoso,honosný,11476,Hoy me siento suntuoso.,Dnes se cítím honosný.,ne
el carboncillo,uhel na kreslení,11477,En casa tenemos el carboncillo.,Doma máme uhel na kreslení.,ne
rudimentario,základní,11478,La situación parece rudimentario.,Situace působí základní.,ne
rudimentario,elementární,11479,La situación parece rudimentario.,Situace působí elementární.,ne
rudimentario,zakrslý,11480,La situación parece rudimentario.,Situace působí zakrslý.,ne
ser reacio a hacer alg,odmítat,11481,En una conversación digo ser reacio a hacer alg.,V rozhovoru říkám odmítat.,ne
ser reacio a hacer alg,zdráhat se,11482,En esta frase usamos ser reacio a hacer alg.,V této větě používáme zdráhat se.,ne
ser reacio a hacer alg,nebýt ochotný udělat co,11483,En esta frase usamos ser reacio a hacer alg.,V této větě používáme nebýt ochotný udělat co.,ne
detenidamente,zevrubně,11484,La situación parece detenidamente.,Situace působí zevrubně.,ne
detenidamente,podrobně,11485,Todo está detenidamente hoy.,Dnes je všechno podrobně.,ne
detenidamente,bedlivě,11486,Hoy me siento detenidamente.,Dnes se cítím bedlivě.,ne
la imprenta,tiskárna,11487,Aquí está la imprenta.,Tady je tiskárna.,ne
la imprenta,tisk,11488,En la foto veo la imprenta.,Na fotce vidím tisk.,ne
la imprenta,knihtisk,11489,En casa tenemos la imprenta.,Doma máme knihtisk.,ne
vejiga de la hiel / vejiga urinaria,žlučník / močový měchýř,11490,En esta frase usamos vejiga de la hiel.,V této větě používáme žlučník.,ne
la hiel / las hieles,žluč / nepříjemnosti,11491,En esta situación uso la hiel.,V této situaci používám žluč.,ne
la hiel / las hieles,trápení,11492,En una conversación digo la hiel.,V rozhovoru říkám trápení.,ne
la vesícula (biliar),měchýřek,11493,Hoy escucho la vesícula en clase.,Dnes ve třídě slyším měchýřek.,ne
la vesícula (biliar),váček (žlučník),11494,En esta frase usamos la vesícula.,V této větě používáme váček.,ne
en las inmediaciones de alg,v těsné blízkosti čeho,11495,Hoy escucho en las inmediaciones de alg en clase.,Dnes ve třídě slyším v těsné blízkosti čeho.,ne
en las inmediaciones de alg,v bezprostředním okolí,11496,Hoy escucho en las inmediaciones de alg en clase.,Dnes ve třídě slyším v bezprostředním okolí.,ne
la bodega,vinný sklípek,11497,Hoy necesito la bodega.,Dnes potřebuji vinný sklípek.,ne
la bodega,obchod s vínem,11498,En la foto veo la bodega.,Na fotce vidím obchod s vínem.,ne
zarpar,vyplout,11499,En clase aprendemos a zarpar.,Ve třídě se učíme vyplout.,ne
zarpar,odrazit,11500,En clase aprendemos a zarpar.,Ve třídě se učíme odrazit.,ne
hormiguear,mravenčit,11501,En clase aprendemos a hormiguear.,Ve třídě se učíme mravenčit.,ne
hormiguear,brnět,11502,En clase aprendemos a hormiguear.,Ve třídě se učíme brnět.,ne
hormiguear,hemžit se,11503,Hoy intento hormiguear mejor.,Dnes se snažím hemžit se lépe.,ne
el alféizar,okenní parapet,11504,No es fácil el alféizar al principio.,Na začátku není snadné okenní parapet.,ne
desenfrenadamente,bezuzdně,11505,Hoy me siento desenfrenadamente.,Dnes se cítím bezuzdně.,ne
desenfrenadamente,nespoutaně,11506,Todo está desenfrenadamente hoy.,Dnes je všechno nespoutaně.,ne
desenfrenadamente,nezřízeně,11507,Hoy me siento desenfrenadamente.,Dnes se cítím nezřízeně.,ne
"reprimir (una revuelta, un lloro)",potlačit,11508,En clase aprendemos a reprimir.,Ve třídě se učíme potlačit.,ne
"reprimir (una revuelta, un lloro)",zadržet,11509,En clase aprendemos a reprimir.,Ve třídě se učíme zadržet.,ne
"reprimir (una revuelta, un lloro)",utiskovat,11510,En clase aprendemos a reprimir.,Ve třídě se učíme utiskovat.,ne
la reprimenda,napomenutí,11511,Hoy necesito la reprimenda.,Dnes potřebuji napomenutí.,ne
la reprimenda,výtka,11512,Aquí está la reprimenda.,Tady je výtka.,ne
ignoto,neznámý,11513,Hoy me siento ignoto.,Dnes se cítím neznámý.,ne
ignoto,neprobádaný,11514,La situación parece ignoto.,Situace působí neprobádaný.,ne
ignoto,neobjevený,11515,La situación parece ignoto.,Situace působí neobjevený.,ne
"huesudo, descarnado",kostnatý,11516,En esta situación uso huesudo.,V této situaci používám kostnatý.,ne
otrora,kdysi,11517,La situación parece otrora.,Situace působí kdysi.,ne
asolado,zničený,11518,El resultado es asolado.,Výsledek je zničený.,ne
asolado,zpustošený,11519,El resultado es asolado.,Výsledek je zpustošený.,ne
asolado,zdevastovaný,11520,Hoy me siento asolado.,Dnes se cítím zdevastovaný.,ne
ingente,ohromný,11521,Todo está ingente hoy.,Dnes je všechno ohromný.,ne
ingente,enormní,11522,Hoy me siento ingente.,Dnes se cítím enormní.,ne
ingente,obrovský,11523,Hoy me siento ingente.,Dnes se cítím obrovský.,ne
golpetear,klepat,11524,Hoy intento golpetear mejor.,Dnes se snažím klepat lépe.,ne
golpetear,poklepávat,11525,Es importante golpetear cada día.,Je důležité poklepávat každý den.,ne
golpetear,ťukat,11526,En clase aprendemos a golpetear.,Ve třídě se učíme ťukat.,ne
tétrico,zasmušilý,11527,Todo está tétrico hoy.,Dnes je všechno zasmušilý.,ne
tétrico,zádumčivý,11528,Todo está tétrico hoy.,Dnes je všechno zádumčivý.,ne
amarrar,spoutat,11529,En clase aprendemos a amarrar.,Ve třídě se učíme spoutat.,ne
amarrar,podržet,11530,En clase aprendemos a amarrar.,Ve třídě se učíme podržet.,ne
amarrar,udržet,11531,Hoy intento amarrar mejor.,Dnes se snažím udržet lépe.,ne
entumecer,ochromit,11532,No es fácil entumecer al principio.,Na začátku není snadné ochromit.,ne
entumecer,ztuhnout,11533,Hoy intento entumecer mejor.,Dnes se snažím ztuhnout lépe.,ne
entumecer,zdřevěnět,11534,En clase aprendemos a entumecer.,Ve třídě se učíme zdřevěnět.,ne
escuchar a escondidas,tajně poslouchat,11535,En esta situación uso escuchar a escondidas.,V této situaci používám tajně poslouchat.,ne
la tozudez,tvrdohlavost,11536,En la foto veo la tozudez.,Na fotce vidím tvrdohlavost.,ne
la tozudez,paličatost,11537,Aquí está la tozudez.,Tady je paličatost.,ne
sojuzgar,podmanit,11538,No es fácil sojuzgar al principio.,Na začátku není snadné podmanit.,ne
sojuzgar,podrobit,11539,No es fácil sojuzgar al principio.,Na začátku není snadné podrobit.,ne
sojuzgar,zotročit,11540,No es fácil sojuzgar al principio.,Na začátku není snadné zotročit.,ne
el fervor,horlivost,11541,Hoy necesito el fervor.,Dnes potřebuji horlivost.,ne
el fervor,zápal,11542,Hoy necesito el fervor.,Dnes potřebuji zápal.,ne
el fervor,zanícení,11543,Hoy necesito el fervor.,Dnes potřebuji zanícení.,ne
el emisario,posel,11544,Hoy necesito el emisario.,Dnes potřebuji posel.,ne
el emisario,vyslanec,11545,En la foto veo el emisario.,Na fotce vidím vyslanec.,ne
interceptar,zadržet,11546,Hoy intento interceptar mejor.,Dnes se snažím zadržet lépe.,ne
interceptar,chytit,11547,Es importante interceptar cada día.,Je důležité chytit každý den.,ne
interceptar,zajistit,11548,Es importante interceptar cada día.,Je důležité zajistit každý den.,ne
drogar,podat lék,11549,Es importante drogar cada día.,Je důležité podat lék každý den.,ne
drogar,zdrogovat,11550,No es fácil drogar al principio.,Na začátku není snadné zdrogovat.,ne
encomendar (se),svěřit,11551,En clase aprendemos a encomendar.,Ve třídě se učíme svěřit.,ne
encomendar (se),dát na starost (vydat se do rukou),11552,Es importante encomendar cada día.,Je důležité dát na starost každý den.,ne
pertenecer,patřit,11553,En clase aprendemos a pertenecer.,Ve třídě se učíme patřit.,ne
pertenecer,náležet,11554,No es fácil pertenecer al principio.,Na začátku není snadné náležet.,ne
pertenecer,příslušet,11555,Hoy intento pertenecer mejor.,Dnes se snažím příslušet lépe.,ne
la pertenencia,vlastnictví,11556,Aquí está la pertenencia.,Tady je vlastnictví.,ne
la pertenencia,majetek,11557,En la foto veo la pertenencia.,Na fotce vidím majetek.,ne
la pertenencia,příslušnost,11558,Aquí está la pertenencia.,Tady je příslušnost.,ne
la retahíla,řada,11559,Hoy necesito la retahíla.,Dnes potřebuji řada.,ne
la retahíla,série,11560,En casa tenemos la retahíla.,Doma máme série.,ne
la retahíla,zástup,11561,En casa tenemos la retahíla.,Doma máme zástup.,ne
el improperio / llenar de improperios,urážka,11562,Hoy escucho el improperio en clase.,Dnes ve třídě slyším urážka.,ne
el improperio / llenar de improperios,nadávka / zahrnout urážkami,11563,En una conversación digo el improperio.,V rozhovoru říkám nadávka.,ne
fustigar,pohánět bičem,11564,En clase aprendemos a fustigar.,Ve třídě se učíme pohánět bičem.,ne
el respingo / dar un respingo,škubnutí,11565,Hoy escucho el respingo en clase.,Dnes ve třídě slyším škubnutí.,ne
el respingo / dar un respingo,cuknutí / trhnout sebou (úlekem ap.),11566,En esta situación uso el respingo.,V této situaci používám cuknutí.,ne
contrahecho,hrbatý,11567,Todo está contrahecho hoy.,Dnes je všechno hrbatý.,ne
contrahecho,hrbáč,11568,La situación parece contrahecho.,Situace působí hrbáč.,ne
parlamentar,jednat,11569,En clase aprendemos a parlamentar.,Ve třídě se učíme jednat.,ne
parlamentar,vyjednávat,11570,No es fácil parlamentar al principio.,Na začátku není snadné vyjednávat.,ne
a la larga,z dlohodobého pohledu,11571,En una conversación digo a la larga.,V rozhovoru říkám z dlohodobého pohledu.,ne
a la larga,hlediska,11572,En una conversación digo a la larga.,V rozhovoru říkám hlediska.,ne
suelto,oddělený,11573,Hoy me siento suelto.,Dnes se cítím oddělený.,ne
suelto,uvolněný,11574,El resultado es suelto.,Výsledek je uvolněný.,ne
suelto,neposlušný,11575,Hoy me siento suelto.,Dnes se cítím neposlušný.,ne
suelto,nekontrolovatelný,11576,La situación parece suelto.,Situace působí nekontrolovatelný.,ne
rechinar,skřípat zuby,11577,No es fácil rechinar al principio.,Na začátku není snadné skřípat zuby.,ne
rechinar,vrzat zuby,11578,No es fácil rechinar al principio.,Na začátku není snadné vrzat zuby.,ne
el trance,trans,11579,Aquí está el trance.,Tady je trans.,ne
el trance,vytržení,11580,Aquí está el trance.,Tady je vytržení.,ne
el trance,extáze,11581,Hoy necesito el trance.,Dnes potřebuji extáze.,ne
voraz,hltavý,11582,En mi diálogo de hoy digo voraz.,V mém dnešním dialogu říkám hltavý.,ne
voraz,dychtivý,11583,En una frase simple aparece voraz.,V jednoduché větě se objevuje dychtivý.,ne
voraz,zhoubný,11584,Hoy usamos la palabra voraz en clase.,Dnes ve třídě používáme slovo zhoubný.,ne
voraz,ničivý,11585,En una frase simple aparece voraz.,V jednoduché větě se objevuje ničivý.,ne
diáfano,čirý,11586,La situación parece diáfano.,Situace působí čirý.,ne
diáfano,průsvitný,11587,Hoy me siento diáfano.,Dnes se cítím průsvitný.,ne
consabido,obvyklý,11588,El resultado es consabido.,Výsledek je obvyklý.,ne
consabido,známý,11589,Todo está consabido hoy.,Dnes je všechno známý.,ne
consabido,dříve uvedený,11590,La situación parece consabido.,Situace působí dříve uvedený.,ne
la negrura,čerň,11591,Hoy necesito la negrura.,Dnes potřebuji čerň.,ne
la negrura,temno,11592,En casa tenemos la negrura.,Doma máme temno.,ne
crispar,štvát,11593,Hoy intento crispar mejor.,Dnes se snažím štvát lépe.,ne
crispar,rozčilovat,11594,En clase aprendemos a crispar.,Ve třídě se učíme rozčilovat.,ne
crispar,lézt na nervy,11595,Es importante crispar cada día.,Je důležité lézt na nervy každý den.,ne
extraviado,ztracený,11596,El resultado es extraviado.,Výsledek je ztracený.,ne
extraviado,zbloudilý,11597,La situación parece extraviado.,Situace působí zbloudilý.,ne
extraviado,odlehlý,11598,Todo está extraviado hoy.,Dnes je všechno odlehlý.,ne
rasgar,roztrhnout,11599,Hoy intento rasgar mejor.,Dnes se snažím roztrhnout lépe.,ne
el forro,potah,11600,Hoy necesito el forro.,Dnes potřebuji potah.,ne
el forro,obal,11601,En la foto veo el forro.,Na fotce vidím obal.,ne
el forro,podšívka,11602,Aquí está el forro.,Tady je podšívka.,ne
envainar,strčit do pochvy,11603,No es fácil envainar al principio.,Na začátku není snadné strčit do pochvy.,ne
la repercusión,následek,11604,En casa tenemos la repercusión.,Doma máme následek.,ne
la repercusión,důsledek,11605,Hoy necesito la repercusión.,Dnes potřebuji důsledek.,ne
la repercusión,dopad,11606,Aquí está la repercusión.,Tady je dopad.,ne
la repercusión,odezva,11607,En casa tenemos la repercusión.,Doma máme odezva.,ne
la desesperación,zoufalství,11608,Hoy necesito la desesperación.,Dnes potřebuji zoufalství.,ne
la desesperación,beznaděj,11609,Hoy necesito la desesperación.,Dnes potřebuji beznaděj.,ne
la desesperación,vztek,11610,En casa tenemos la desesperación.,Doma máme vztek.,ne
la grosería,hrubost,11611,Aquí está la grosería.,Tady je hrubost.,ne
la grosería,neomalenost,11612,En la foto veo la grosería.,Na fotce vidím neomalenost.,ne
la grosería,sprosťárna,11613,En casa tenemos la grosería.,Doma máme sprosťárna.,ne
la discreción,soudnost,11614,En casa tenemos la discreción.,Doma máme soudnost.,ne
la discreción,taktnost,11615,Aquí está la discreción.,Tady je taktnost.,ne
la discreción,ohleduplnost,11616,Aquí está la discreción.,Tady je ohleduplnost.,ne
la sequedad,sucho,11617,Hoy necesito la sequedad.,Dnes potřebuji sucho.,ne
la sequedad,odměřenost,11618,En casa tenemos la sequedad.,Doma máme odměřenost.,ne
la sequedad,strohost,11619,En la foto veo la sequedad.,Na fotce vidím strohost.,ne
la vara,hůl,11620,Aquí está la vara.,Tady je hůl.,ne
la vara,prut,11621,En la foto veo la vara.,Na fotce vidím prut.,ne
la vara,hůlka,11622,En casa tenemos la vara.,Doma máme hůlka.,ne
la vara,žezlo,11623,Hoy necesito la vara.,Dnes potřebuji žezlo.,ne
la mazmorra,kobka,11624,Aquí está la mazmorra.,Tady je kobka.,ne
la mazmorra,podzemní cela,11625,Hoy necesito la mazmorra.,Dnes potřebuji podzemní cela.,ne
despuntar,ztupit,11626,Hoy intento despuntar mejor.,Dnes se snažím ztupit lépe.,ne
despuntar,vyrážet,11627,En clase aprendemos a despuntar.,Ve třídě se učíme vyrážet.,ne
despuntar,pučet,11628,En clase aprendemos a despuntar.,Ve třídě se učíme pučet.,ne
despuntar,vynikat,11629,No es fácil despuntar al principio.,Na začátku není snadné vynikat.,ne
el tallo,stonek,11630,Hoy necesito el tallo.,Dnes potřebuji stonek.,ne
el tallo,lodyha,11631,En casa tenemos el tallo.,Doma máme lodyha.,ne
rizar,vlnit,11632,Es importante rizar cada día.,Je důležité vlnit každý den.,ne
rizar,ondulovat,11633,No es fácil rizar al principio.,Na začátku není snadné ondulovat.,ne
rizar,kadeřit,11634,Es importante rizar cada día.,Je důležité kadeřit každý den.,ne
el abanico,vějíř,11635,Hoy necesito el abanico.,Dnes potřebuji vějíř.,ne
zambullir,potopit se,11636,Hoy intento zambullir mejor.,Dnes se snažím potopit se lépe.,ne
zambullir,ponořit se,11637,Hoy intento zambullir mejor.,Dnes se snažím ponořit se lépe.,ne
zambullir,vmísit se,11638,No es fácil zambullir al principio.,Na začátku není snadné vmísit se.,ne
